county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Kings,9236,87,95,0,11/10/2020
Kings,9263,87,27,0,11/11/2020
Kings,9335,87,72,0,11/12/2020
Kings,9428,87,93,0,11/13/2020
Kings,9490,86,62,-1,11/14/2020
Kern,1,0,1,0,3/18/2020
Kern,3,0,2,0,3/19/2020
Kern,3,0,0,0,3/20/2020
Kern,3,0,0,0,3/21/2020
Kern,3,0,0,0,3/22/2020
Kern,5,0,2,0,3/23/2020
Kern,5,0,0,0,3/24/2020
Kern,13,0,8,0,3/25/2020
Kern,20,0,7,0,3/26/2020
Kern,20,0,0,0,3/27/2020
Kern,20,0,0,0,3/28/2020
Kern,20,0,0,0,3/29/2020
Kern,30,0,10,0,3/30/2020
Kern,47,0,17,0,3/31/2020
Kern,53,0,6,0,4/1/2020
Kern,74,0,21,0,4/2/2020
Kern,87,1,13,1,4/3/2020
Kern,103,2,16,1,4/4/2020
Kern,109,2,6,0,4/5/2020
Kern,117,2,8,0,4/6/2020
Kern,134,2,17,0,4/7/2020
Kern,198,2,64,0,4/8/2020
Kern,241,2,43,0,4/9/2020
Kern,272,3,31,1,4/10/2020
Kern,304,3,32,0,4/11/2020
Kern,319,3,15,0,4/12/2020
Kern,379,3,60,0,4/13/2020
Kern,453,3,74,0,4/14/2020
Kern,500,3,47,0,4/15/2020
Kern,587,3,87,0,4/16/2020
Kern,612,3,25,0,4/17/2020
Kern,626,3,14,0,4/18/2020
Kern,629,3,3,0,4/19/2020
Kern,651,3,22,0,4/20/2020
Kern,676,4,25,1,4/21/2020
Kern,713,4,37,0,4/22/2020
Kern,732,4,19,0,4/23/2020
Kern,770,4,38,0,4/24/2020
Kern,802,4,32,0,4/25/2020
Kern,831,5,29,1,4/26/2020
Kern,865,5,34,0,4/27/2020
Kern,882,5,17,0,4/28/2020
Kern,910,6,28,1,4/29/2020
Kern,941,8,31,2,4/30/2020
Kern,972,8,31,0,5/1/2020
Kern,1007,8,35,0,5/2/2020
Kern,1025,8,18,0,5/3/2020
Kern,1047,10,22,2,5/4/2020
Kern,1084,11,37,1,5/5/2020
Kern,1112,14,28,3,5/6/2020
Kern,1176,15,64,1,5/7/2020
Kern,1214,16,38,1,5/8/2020
Kern,1262,16,48,0,5/9/2020
Kern,1300,16,38,0,5/10/2020
Kern,1331,16,31,0,5/11/2020
Kern,1363,21,32,5,5/12/2020
Kern,1390,22,27,1,5/13/2020
Kern,1430,25,40,3,5/14/2020
Kern,1472,25,42,0,5/15/2020
Kern,1509,25,37,0,5/16/2020
Kern,1546,26,37,1,5/17/2020
Kern,1566,26,20,0,5/18/2020
Kern,1601,26,35,0,5/19/2020
Kern,1639,27,38,1,5/20/2020
Kern,1684,28,45,1,5/21/2020
Kern,1749,30,65,2,5/22/2020
Kern,1806,31,57,1,5/23/2020
Kern,1861,31,55,0,5/24/2020
Kern,1890,31,29,0,5/25/2020
Kern,1890,35,0,4,5/26/2020
Kern,1999,36,109,1,5/27/2020
Kern,2069,37,70,1,5/28/2020
Kern,2128,37,59,0,5/29/2020
Kern,2217,38,89,1,5/30/2020
Kern,2300,38,83,0,5/31/2020
Kern,2366,38,66,0,6/1/2020
Kern,2406,39,40,1,6/2/2020
Kern,2452,41,46,2,6/3/2020
Kern,2530,45,78,4,6/4/2020
Kern,2624,46,94,1,6/5/2020
Kern,2695,46,71,0,6/6/2020
Kern,2771,46,76,0,6/7/2020
Kern,2853,50,82,4,6/8/2020
Kern,2920,50,67,0,6/9/2020
Kern,3000,53,80,3,6/10/2020
Kern,3047,54,47,1,6/11/2020
Kern,3152,55,105,1,6/12/2020
Kern,3239,55,87,0,6/13/2020
Kern,3328,55,89,0,6/14/2020
Kern,3417,57,89,2,6/15/2020
Kern,3496,58,79,1,6/16/2020
Kern,3547,60,51,2,6/17/2020
Kern,3634,60,87,0,6/18/2020
Kern,3742,60,108,0,6/19/2020
Kern,3836,60,94,0,6/20/2020
Kern,3918,60,82,0,6/21/2020
Kern,3982,66,64,6,6/22/2020
Kern,4087,66,105,0,6/23/2020
Kern,4155,70,68,4,6/24/2020
Kern,4245,70,90,0,6/25/2020
Kern,4380,70,135,0,6/26/2020
Kern,4474,70,94,0,6/27/2020
Kern,4592,70,118,0,6/28/2020
Kern,4725,70,133,0,6/29/2020
Kern,4807,73,82,3,6/30/2020
Kern,5013,76,206,3,7/1/2020
Kern,5036,77,23,1,7/2/2020
Kern,5213,80,177,3,7/3/2020
Kern,5231,81,18,1,7/4/2020
Kern,5351,81,120,0,7/5/2020
Kern,5491,82,140,1,7/6/2020
Kern,5645,84,154,2,7/7/2020
Kern,5873,87,228,3,7/8/2020
Kern,6100,89,227,2,7/9/2020
Kern,6344,97,244,8,7/10/2020
Kern,6509,97,165,0,7/11/2020
Kern,6662,97,153,0,7/12/2020
Kern,6808,98,146,1,7/13/2020
Kern,6979,98,171,0,7/14/2020
Kern,7155,98,176,0,7/15/2020
Kern,7435,105,280,7,7/16/2020
Kern,8291,105,856,0,7/17/2020
Kern,9250,105,959,0,7/18/2020
Kern,10094,105,844,0,7/19/2020
Kern,10908,105,814,0,7/20/2020
Kern,11998,105,1090,0,7/21/2020
Kern,13513,115,1515,10,7/22/2020
Kern,14491,115,978,0,7/23/2020
Kern,16124,123,1633,8,7/24/2020
Kern,16910,123,786,0,7/25/2020
Kern,17394,123,484,0,7/26/2020
Kern,17994,123,600,0,7/27/2020
Kern,18834,135,840,12,7/28/2020
Kern,19073,135,239,0,7/29/2020
Kern,19552,139,479,4,7/30/2020
Kern,20061,140,509,1,7/31/2020
Kern,20796,144,735,4,8/1/2020
Kern,21162,144,366,0,8/2/2020
Kern,21285,144,123,0,8/3/2020
Kern,21403,151,118,7,8/4/2020
Kern,21540,152,137,1,8/5/2020
Kern,21843,152,303,0,8/6/2020
Kern,22143,160,300,8,8/7/2020
Kern,22803,171,660,11,8/8/2020
Kern,23680,171,877,0,8/9/2020
Kern,24499,171,819,0,8/10/2020
Kern,25042,183,543,12,8/11/2020
Kern,25191,183,149,0,8/12/2020
Kern,25472,187,281,4,8/13/2020
Kern,25893,204,421,17,8/14/2020
Kern,26338,204,445,0,8/15/2020
Kern,26520,204,182,0,8/16/2020
Kern,26773,204,253,0,8/17/2020
Kern,26978,216,205,12,8/18/2020
Kern,27142,228,164,12,8/19/2020
Kern,27337,229,195,1,8/20/2020
Kern,27567,238,230,9,8/21/2020
Kern,27807,240,240,2,8/22/2020
Kern,28028,240,221,0,8/23/2020
Kern,28157,240,129,0,8/24/2020
Kern,28416,251,259,11,8/25/2020
Kern,28507,251,91,0,8/26/2020
Kern,28635,256,128,5,8/27/2020
Kern,28744,273,109,17,8/28/2020
Kern,28947,286,203,13,8/29/2020
Kern,28987,286,40,0,8/30/2020
Kern,29067,286,80,0,8/31/2020
Kern,29162,292,95,6,9/1/2020
Kern,29288,296,126,4,9/2/2020
Kern,29426,294,138,-2,9/3/2020
Kern,29526,296,100,2,9/4/2020
Kern,29645,296,119,0,9/5/2020
Kern,29699,296,54,0,9/6/2020
Kern,29790,296,91,0,9/7/2020
Kern,29850,296,60,0,9/8/2020
Kern,29925,297,75,1,9/9/2020
Kern,29988,307,63,10,9/10/2020
Kern,30059,322,71,15,9/11/2020
Kern,30202,326,143,4,9/12/2020
Kern,30277,332,75,6,9/13/2020
Kern,30344,332,67,0,9/14/2020
Kern,30429,333,85,1,9/15/2020
Kern,30570,340,141,7,9/16/2020
Kern,30627,340,57,0,9/17/2020
Kern,30742,350,115,10,9/18/2020
Kern,30886,354,144,4,9/19/2020
Kern,30992,354,106,0,9/20/2020
Kern,31031,354,39,0,9/21/2020
Kern,31110,357,79,3,9/22/2020
Kern,31172,360,62,3,9/23/2020
Kern,31273,361,101,1,9/24/2020
Kern,31333,367,60,6,9/25/2020
Kern,31410,369,77,2,9/26/2020
Kern,31462,369,52,0,9/27/2020
Kern,31481,369,19,0,9/28/2020
Kern,31534,369,53,0,9/29/2020
Kern,31601,370,67,1,9/30/2020
Kern,31678,371,77,1,10/1/2020
Kern,31790,381,112,10,10/2/2020
Kern,31864,386,74,5,10/3/2020
Kern,31906,386,42,0,10/4/2020
Kern,31933,386,27,0,10/5/2020
Kern,32006,387,73,1,10/6/2020
Kern,32068,387,62,0,10/7/2020
Kern,32169,387,101,0,10/8/2020
Kern,32237,392,68,5,10/9/2020
Kern,32338,394,101,2,10/10/2020
Kern,32399,395,61,1,10/11/2020
Kern,32425,395,26,0,10/12/2020
Kern,32497,397,72,2,10/13/2020
Kern,32528,406,31,9,10/14/2020
Kern,32593,406,65,0,10/15/2020
Kern,32660,408,67,2,10/16/2020
Kern,32710,410,50,2,10/17/2020
Kern,32799,410,89,0,10/18/2020
Kern,32840,410,41,0,10/19/2020
Kern,32889,413,49,3,10/20/2020
Kern,32956,415,67,2,10/21/2020
Kern,32991,416,35,1,10/22/2020
Kern,33077,416,86,0,10/23/2020
Kern,33105,416,28,0,10/24/2020
Kern,33185,416,80,0,10/25/2020
Kern,33233,416,48,0,10/26/2020
Kern,33328,420,95,4,10/27/2020
Kern,33424,420,96,0,10/28/2020
Kern,33460,422,36,2,10/29/2020
Kern,33583,423,123,1,10/30/2020
Kern,33666,424,83,1,10/31/2020
Kern,33760,424,94,0,11/1/2020
Kern,33834,424,74,0,11/2/2020
Kern,33957,425,123,1,11/3/2020
Kern,34027,426,70,1,11/4/2020
Kern,34232,428,205,2,11/5/2020
Kern,34360,429,128,1,11/6/2020
Kern,34439,429,79,0,11/7/2020
Kern,34644,429,205,0,11/8/2020
Kern,34764,429,120,0,11/9/2020
Kern,34858,429,94,0,11/10/2020
Kern,35014,429,156,0,11/11/2020
Kern,35207,430,193,1,11/12/2020
Kern,35431,432,224,2,11/13/2020
Kern,35626,432,195,0,11/14/2020
Riverside,11,2,11,2,3/18/2020
Riverside,14,3,3,1,3/19/2020
Riverside,19,3,5,0,3/20/2020
Riverside,20,3,1,0,3/21/2020
Riverside,26,5,6,2,3/22/2020
Riverside,39,5,13,0,3/23/2020
Riverside,56,5,17,0,3/24/2020
Riverside,87,5,31,0,3/25/2020
Riverside,118,7,31,2,3/26/2020
Riverside,121,7,3,0,3/27/2020
Riverside,121,7,0,0,3/28/2020
Riverside,122,7,1,0,3/29/2020
Riverside,204,7,82,0,3/30/2020
Riverside,284,8,80,1,3/31/2020
Riverside,306,11,22,3,4/1/2020
Riverside,438,13,132,2,4/2/2020
Riverside,540,14,102,1,4/3/2020
Riverside,652,15,112,1,4/4/2020
Riverside,669,17,17,2,4/5/2020
Riverside,854,17,185,0,4/6/2020
Riverside,905,25,51,8,4/7/2020
Riverside,974,28,69,3,4/8/2020
Riverside,1083,29,109,1,4/9/2020
Riverside,1162,38,79,9,4/10/2020
Riverside,1260,38,98,0,4/11/2020
Riverside,1330,39,70,1,4/12/2020
Riverside,1460,50,130,11,4/13/2020
Riverside,1467,54,7,4,4/14/2020
Riverside,1723,59,256,5,4/15/2020
Riverside,1913,65,190,6,4/16/2020
Riverside,2080,73,167,8,4/17/2020
Riverside,2257,78,177,5,4/18/2020
Riverside,2316,83,59,5,4/19/2020
Riverside,2477,89,161,6,4/20/2020
Riverside,2631,96,154,7,4/21/2020
Riverside,2822,109,191,13,4/22/2020
Riverside,2935,110,113,1,4/23/2020
Riverside,3044,118,109,8,4/24/2020
Riverside,3037,118,-7,0,4/25/2020
Riverside,3301,131,264,13,4/26/2020
Riverside,3381,138,80,7,4/27/2020
Riverside,3504,142,123,4,4/28/2020
Riverside,3700,149,196,7,4/29/2020
Riverside,3820,156,120,7,4/30/2020
Riverside,3893,167,73,11,5/1/2020
Riverside,3997,167,104,0,5/2/2020
Riverside,4034,176,37,9,5/3/2020
Riverside,4221,184,187,8,5/4/2020
Riverside,4309,190,88,6,5/5/2020
Riverside,4535,194,226,4,5/6/2020
Riverside,4608,203,73,9,5/7/2020
Riverside,4672,210,64,7,5/8/2020
Riverside,4871,212,199,2,5/9/2020
Riverside,4951,215,80,3,5/10/2020
Riverside,5082,228,131,13,5/11/2020
Riverside,5134,238,52,10,5/12/2020
Riverside,5204,246,70,8,5/13/2020
Riverside,5339,249,135,3,5/14/2020
Riverside,5496,255,157,6,5/15/2020
Riverside,5633,259,137,4,5/16/2020
Riverside,5776,263,143,4,5/17/2020
Riverside,5873,268,97,5,5/18/2020
Riverside,5963,274,90,6,5/19/2020
Riverside,6090,283,127,9,5/20/2020
Riverside,6245,289,155,6,5/21/2020
Riverside,6351,298,106,9,5/22/2020
Riverside,6460,299,109,1,5/23/2020
Riverside,6571,304,111,5,5/24/2020
Riverside,6900,309,329,5,5/25/2020
Riverside,6917,314,17,5,5/26/2020
Riverside,7156,320,239,6,5/27/2020
Riverside,7240,331,84,11,5/28/2020
Riverside,7376,339,136,8,5/29/2020
Riverside,7492,339,116,0,5/30/2020
Riverside,7704,344,212,5,5/31/2020
Riverside,7921,344,217,0,6/1/2020
Riverside,8091,344,170,0,6/2/2020
Riverside,8208,345,117,1,6/3/2020
Riverside,8473,345,265,0,6/4/2020
Riverside,8700,355,227,10,6/5/2020
Riverside,8935,355,235,0,6/6/2020
Riverside,9105,355,170,0,6/7/2020
Riverside,9246,364,141,9,6/8/2020
Riverside,9511,365,265,1,6/9/2020
Riverside,9857,380,346,15,6/10/2020
Riverside,10014,380,157,0,6/11/2020
Riverside,10616,383,602,3,6/12/2020
Riverside,10931,383,315,0,6/13/2020
Riverside,11218,383,287,0,6/14/2020
Riverside,11376,384,158,1,6/15/2020
Riverside,11638,395,262,11,6/16/2020
Riverside,11859,399,221,4,6/17/2020
Riverside,12410,408,551,9,6/18/2020
Riverside,12710,410,300,2,6/19/2020
Riverside,13021,410,311,0,6/20/2020
Riverside,13528,410,507,0,6/21/2020
Riverside,13948,424,420,14,6/22/2020
Riverside,14469,431,521,7,6/23/2020
Riverside,14946,432,477,1,6/24/2020
Riverside,15286,435,340,3,6/25/2020
Riverside,15955,438,669,3,6/26/2020
Riverside,16352,438,397,0,6/27/2020
Riverside,17257,438,905,0,6/28/2020
Riverside,18570,440,1313,2,6/29/2020
Riverside,19226,457,656,17,6/30/2020
Riverside,19536,463,310,6,7/1/2020
Riverside,20253,465,717,2,7/2/2020
Riverside,21171,479,918,14,7/3/2020
Riverside,21508,479,337,0,7/4/2020
Riverside,21511,479,3,0,7/5/2020
Riverside,22485,486,974,7,7/6/2020
Riverside,23279,506,794,20,7/7/2020
Riverside,24042,515,763,9,7/8/2020
Riverside,24980,533,938,18,7/9/2020
Riverside,25481,537,501,4,7/10/2020
Riverside,25994,537,513,0,7/11/2020
Riverside,26404,537,410,0,7/12/2020
Riverside,27136,550,732,13,7/13/2020
Riverside,27850,553,714,3,7/14/2020
Riverside,28492,577,642,24,7/15/2020
Riverside,28904,585,412,8,7/16/2020
Riverside,29639,587,735,2,7/17/2020
Riverside,30245,587,606,0,7/18/2020
Riverside,30340,587,95,0,7/19/2020
Riverside,31163,588,823,1,7/20/2020
Riverside,32231,589,1068,1,7/21/2020
Riverside,33093,617,862,28,7/22/2020
Riverside,33833,637,740,20,7/23/2020
Riverside,34513,637,680,0,7/24/2020
Riverside,34921,637,408,0,7/25/2020
Riverside,35636,637,715,0,7/26/2020
Riverside,35822,671,186,34,7/27/2020
Riverside,36458,672,636,1,7/28/2020
Riverside,36968,682,510,10,7/29/2020
Riverside,37308,688,340,6,7/30/2020
Riverside,37612,695,304,7,7/31/2020
Riverside,38216,695,604,0,8/1/2020
Riverside,38507,695,291,0,8/2/2020
Riverside,38642,737,135,42,8/3/2020
Riverside,38991,738,349,1,8/4/2020
Riverside,39454,752,463,14,8/5/2020
Riverside,40269,770,815,18,8/6/2020
Riverside,40902,799,633,29,8/7/2020
Riverside,41412,799,510,0,8/8/2020
Riverside,41894,799,482,0,8/9/2020
Riverside,43296,820,1402,21,8/10/2020
Riverside,44237,824,941,4,8/11/2020
Riverside,44747,853,510,29,8/12/2020
Riverside,45327,879,580,26,8/13/2020
Riverside,46456,881,1129,2,8/14/2020
Riverside,46720,881,264,0,8/15/2020
Riverside,47669,881,949,0,8/16/2020
Riverside,48062,912,393,31,8/17/2020
Riverside,48447,913,385,1,8/18/2020
Riverside,48741,917,294,4,8/19/2020
Riverside,48953,922,212,5,8/20/2020
Riverside,49409,927,456,5,8/21/2020
Riverside,49944,927,535,0,8/22/2020
Riverside,50293,927,349,0,8/23/2020
Riverside,50496,972,203,45,8/24/2020
Riverside,50889,978,393,6,8/25/2020
Riverside,51138,984,249,6,8/26/2020
Riverside,51306,997,168,13,8/27/2020
Riverside,51510,1007,204,10,8/28/2020
Riverside,51918,1007,408,0,8/29/2020
Riverside,52227,1007,309,0,8/30/2020
Riverside,52508,1019,281,12,8/31/2020
Riverside,52785,1026,277,7,9/1/2020
Riverside,52923,1033,138,7,9/2/2020
Riverside,53341,1053,418,20,9/3/2020
Riverside,53606,1067,265,14,9/4/2020
Riverside,53780,1067,174,0,9/5/2020
Riverside,53970,1067,190,0,9/6/2020
Riverside,54178,1067,208,0,9/7/2020
Riverside,54168,1075,-10,8,9/8/2020
Riverside,54320,1085,152,10,9/9/2020
Riverside,54417,1094,97,9,9/10/2020
Riverside,54717,1103,300,9,9/11/2020
Riverside,55058,1103,341,0,9/12/2020
Riverside,55235,1103,177,0,9/13/2020
Riverside,55488,1118,253,15,9/14/2020
Riverside,55569,1125,81,7,9/15/2020
Riverside,55811,1136,242,11,9/16/2020
Riverside,56007,1143,196,7,9/17/2020
Riverside,56248,1153,241,10,9/18/2020
Riverside,56562,1153,314,0,9/19/2020
Riverside,56783,1153,221,0,9/20/2020
Riverside,57001,1162,218,9,9/21/2020
Riverside,57066,1172,65,10,9/22/2020
Riverside,57257,1173,191,1,9/23/2020
Riverside,57491,1179,234,6,9/24/2020
Riverside,57783,1189,292,10,9/25/2020
Riverside,58076,1189,293,0,9/26/2020
Riverside,58509,1189,433,0,9/27/2020
Riverside,58570,1206,61,17,9/28/2020
Riverside,58863,1216,293,10,9/29/2020
Riverside,59074,1226,211,10,9/30/2020
Riverside,59293,1226,219,0,10/1/2020
Riverside,59673,1231,380,5,10/2/2020
Riverside,59991,1231,318,0,10/3/2020
Riverside,60251,1231,260,0,10/4/2020
Riverside,60454,1238,203,7,10/5/2020
Riverside,60593,1244,139,6,10/6/2020
Riverside,60857,1247,264,3,10/7/2020
Riverside,61105,1248,248,1,10/8/2020
Riverside,61529,1256,424,8,10/9/2020
Riverside,61845,1256,316,0,10/10/2020
Riverside,62112,1256,267,0,10/11/2020
Riverside,62279,1256,167,0,10/12/2020
Riverside,62279,1258,0,2,10/13/2020
Riverside,62607,1264,328,6,10/14/2020
Riverside,62819,1269,212,5,10/15/2020
Riverside,62986,1269,167,0,10/16/2020
Riverside,63171,1269,185,0,10/17/2020
Riverside,63765,1269,594,0,10/18/2020
Riverside,64016,1272,251,3,10/19/2020
Riverside,64452,1273,436,1,10/20/2020
Riverside,64778,1275,326,2,10/21/2020
Riverside,65104,1279,326,4,10/22/2020
Riverside,65512,1279,408,0,10/23/2020
Riverside,65902,1279,390,0,10/24/2020
Riverside,66192,1279,290,0,10/25/2020
Riverside,66475,1295,283,16,10/26/2020
Riverside,66699,1303,224,8,10/27/2020
Riverside,67003,1305,304,2,10/28/2020
Riverside,67268,1306,265,1,10/29/2020
Riverside,67752,1319,484,13,10/30/2020
Riverside,68178,1319,426,0,10/31/2020
Riverside,68493,1319,315,0,11/1/2020
Riverside,68833,1322,340,3,11/2/2020
Riverside,69300,1324,467,2,11/3/2020
Riverside,69562,1329,262,5,11/4/2020
Riverside,70094,1331,532,2,11/5/2020
Riverside,70409,1333,315,2,11/6/2020
Riverside,70975,1333,566,0,11/7/2020
Riverside,71442,1333,467,0,11/8/2020
Riverside,72059,1338,617,5,11/9/2020
Riverside,72316,1352,257,14,11/10/2020
Riverside,72953,1352,637,0,11/11/2020
Riverside,73381,1355,428,3,11/12/2020
Riverside,74138,1367,757,12,11/13/2020
Riverside,74910,1367,772,0,11/14/2020
Unassigned,21,0,21,0,3/18/2020
Unassigned,13,0,-8,0,3/19/2020
Unassigned,16,0,3,0,3/20/2020
Unassigned,54,0,38,0,3/21/2020
Unassigned,59,1,5,1,3/22/2020
Unassigned,59,0,0,-1,3/23/2020
Unassigned,65,0,6,0,3/24/2020
Unassigned,68,0,3,0,3/25/2020
Unassigned,69,1,1,1,3/26/2020
Unassigned,43,1,-26,0,3/27/2020
Unassigned,47,1,4,0,3/28/2020
Unassigned,50,1,3,0,3/29/2020
Unassigned,50,1,0,0,3/30/2020
Unassigned,50,1,0,0,3/31/2020
Unassigned,50,1,0,0,4/1/2020
Unassigned,49,1,-1,0,4/2/2020
Unassigned,54,1,5,0,4/3/2020
Unassigned,52,1,-2,0,4/4/2020
Unassigned,52,1,0,0,4/5/2020
Unassigned,53,2,1,1,4/6/2020
Unassigned,53,2,0,0,4/7/2020
Unassigned,55,2,2,0,4/8/2020
Unassigned,53,2,-2,0,4/9/2020
Unassigned,2,0,-51,-2,4/10/2020
Unassigned,2,0,0,0,4/11/2020
Unassigned,2,0,0,0,4/12/2020
Unassigned,2,0,0,0,4/13/2020
Unassigned,2,0,0,0,4/14/2020
Unassigned,2,0,0,0,4/15/2020
Unassigned,4,0,2,0,4/16/2020
Unassigned,2,0,-2,0,4/17/2020
Unassigned,3,0,1,0,4/18/2020
Unassigned,1,0,-2,0,4/19/2020
Unassigned,2,0,1,0,4/20/2020
Unassigned,2,0,0,0,4/21/2020
Unassigned,3,0,1,0,4/22/2020
Unassigned,3,0,0,0,4/23/2020
Unassigned,2,0,-1,0,4/24/2020
Unassigned,3,0,1,0,4/25/2020
Unassigned,3,0,0,0,4/26/2020
Unassigned,3,0,0,0,4/27/2020
Unassigned,2,0,-1,0,4/28/2020
Unassigned,2,0,0,0,4/29/2020
Unassigned,3,0,1,0,4/30/2020
Unassigned,4,0,1,0,5/1/2020
Unassigned,2,0,-2,0,5/2/2020
Unassigned,3,0,1,0,5/3/2020
Unassigned,3,0,0,0,5/4/2020
Unassigned,2,0,-1,0,5/5/2020
Unassigned,2,0,0,0,5/6/2020
Unassigned,2,0,0,0,5/7/2020
Unassigned,2,0,0,0,5/8/2020
Unassigned,3,0,1,0,5/9/2020
Unassigned,2,0,-1,0,5/10/2020
Unassigned,3,0,1,0,5/11/2020
Unassigned,4,0,1,0,5/12/2020
Unassigned,2,0,-2,0,5/13/2020
Unassigned,2,0,0,0,5/14/2020
Unassigned,3,0,1,0,5/15/2020
Unassigned,4,0,1,0,5/16/2020
Unassigned,3,0,-1,0,5/17/2020
Unassigned,3,0,0,0,5/18/2020
Unassigned,6,0,3,0,5/19/2020
Unassigned,3,0,-3,0,5/20/2020
Unassigned,2,0,-1,0,5/21/2020
Unassigned,3,0,1,0,5/22/2020
Unassigned,2,0,-1,0,5/23/2020
Unassigned,2,0,0,0,5/24/2020
Unassigned,2,0,0,0,5/25/2020
Unassigned,2,0,0,0,5/26/2020
Unassigned,2,0,0,0,5/27/2020
Unassigned,3,0,1,0,5/28/2020
Unassigned,5,0,2,0,5/29/2020
Unassigned,3,0,-2,0,5/30/2020
Unassigned,2,0,-1,0,5/31/2020
Unassigned,3,0,1,0,6/1/2020
Unassigned,3,0,0,0,6/2/2020
Unassigned,2,0,-1,0,6/3/2020
Unassigned,3,0,1,0,6/4/2020
Unassigned,3,0,0,0,6/5/2020
Unassigned,2,0,-1,0,6/6/2020
Unassigned,3,0,1,0,6/7/2020
Unassigned,2,0,-1,0,6/8/2020
Unassigned,4,0,2,0,6/9/2020
Unassigned,3,0,-1,0,6/10/2020
Unassigned,2,0,-1,0,6/11/2020
Unassigned,3,0,1,0,6/12/2020
Unassigned,5,0,2,0,6/13/2020
Unassigned,2,0,-3,0,6/14/2020
Unassigned,4,0,2,0,6/15/2020
Unassigned,2,0,-2,0,6/16/2020
Unassigned,5,0,3,0,6/17/2020
Unassigned,3,0,-2,0,6/18/2020
Unassigned,3,0,0,0,6/19/2020
Unassigned,3,0,0,0,6/20/2020
Unassigned,3,0,0,0,6/21/2020
Unassigned,4,0,1,0,6/22/2020
Unassigned,3,0,-1,0,6/23/2020
Unassigned,2,0,-1,0,6/24/2020
Unassigned,2,0,0,0,6/25/2020
Unassigned,3,0,1,0,6/26/2020
Unassigned,3,0,0,0,6/27/2020
Unassigned,5,0,2,0,6/28/2020
Unassigned,4,0,-1,0,6/29/2020
Unassigned,5,0,1,0,6/30/2020
Unassigned,6,0,1,0,7/1/2020
Unassigned,7,0,1,0,7/2/2020
Unassigned,6,0,-1,0,7/3/2020
Unassigned,5,0,-1,0,7/4/2020
Unassigned,7,0,2,0,7/5/2020
Unassigned,8,0,1,0,7/6/2020
Unassigned,6,0,-2,0,7/7/2020
Unassigned,5,0,-1,0,7/8/2020
Unassigned,4,0,-1,0,7/9/2020
Unassigned,5,0,1,0,7/10/2020
Unassigned,3,0,-2,0,7/11/2020
Unassigned,5,0,2,0,7/12/2020
Unassigned,8,0,3,0,7/13/2020
Unassigned,4,0,-4,0,7/14/2020
Unassigned,10,0,6,0,7/15/2020
Unassigned,4,0,-6,0,7/16/2020
Unassigned,15,0,11,0,7/17/2020
Unassigned,8,0,-7,0,7/18/2020
Unassigned,10,0,2,0,7/19/2020
Unassigned,13,0,3,0,7/20/2020
Unassigned,3,0,-10,0,7/21/2020
Unassigned,4,0,1,0,7/22/2020
Unassigned,4,0,0,0,7/23/2020
Unassigned,5,0,1,0,7/24/2020
Unassigned,3,0,-2,0,7/25/2020
Unassigned,6,0,3,0,7/26/2020
Unassigned,5,0,-1,0,7/27/2020
Unassigned,4,0,-1,0,7/28/2020
Unassigned,2,0,-2,0,7/29/2020
Unassigned,4,0,2,0,7/30/2020
Unassigned,3,0,-1,0,7/31/2020
Unassigned,2,0,-1,0,8/1/2020
Unassigned,3,0,1,0,8/2/2020
Unassigned,3,0,0,0,8/3/2020
Unassigned,6,0,3,0,8/4/2020
Unassigned,3,0,-3,0,8/5/2020
Unassigned,2,0,-1,0,8/6/2020
Unassigned,2,0,0,0,8/7/2020
Unassigned,6,0,4,0,8/8/2020
Unassigned,5,0,-1,0,8/9/2020
Unassigned,4,0,-1,0,8/10/2020
Unassigned,6,0,2,0,8/11/2020
Unassigned,7,0,1,0,8/12/2020
Unassigned,2,0,-5,0,8/13/2020
Unassigned,4,0,2,0,8/14/2020
Unassigned,2,0,-2,0,8/15/2020
Unassigned,2,0,0,0,8/16/2020
Unassigned,2,0,0,0,8/17/2020
Unassigned,4,0,2,0,8/18/2020
Unassigned,2,0,-2,0,8/19/2020
Unassigned,4,0,2,0,8/20/2020
Unassigned,2,0,-2,0,8/21/2020
Unassigned,2,0,0,0,8/22/2020
Unassigned,3,0,1,0,8/23/2020
Unassigned,4,0,1,0,8/24/2020
Unassigned,1,0,-3,0,8/25/2020
Unassigned,1,0,0,0,8/26/2020
Unassigned,2,0,1,0,8/27/2020
Unassigned,2,0,0,0,8/28/2020
Unassigned,1,0,-1,0,8/29/2020
Unassigned,1,0,0,0,8/30/2020
Unassigned,2,0,1,0,8/31/2020
Unassigned,1,0,-1,0,9/1/2020
Unassigned,1,0,0,0,9/2/2020
Unassigned,1,0,0,0,9/3/2020
Unassigned,1,0,0,0,9/4/2020
Unassigned,1,0,0,0,9/5/2020
Unassigned,1,0,0,0,9/6/2020
Unassigned,2,0,1,0,9/7/2020
Unassigned,2,0,0,0,9/8/2020
Unassigned,1,0,-1,0,9/9/2020
Unassigned,7,0,6,0,9/10/2020
Unassigned,2,0,-5,0,9/11/2020
Unassigned,1,0,-1,0,9/12/2020
Unassigned,8,0,7,0,9/13/2020
Unassigned,7,0,-1,0,9/14/2020
Unassigned,1,0,-6,0,9/15/2020
Unassigned,1,0,0,0,9/16/2020
